site,date,tl_mm,fl_mm,wt_gm,sex
Voi,2020-09-11,116,108,11.64,M
Voi,2020-09-11,152,140,31.36,M
Voi,2020-09-11,172,156,44,M
Voi,2020-09-11,160,145,39.59,M
Voi,2020-09-11,179,164,55.22,M
Voi,2020-09-11,190,174,66.42,M
Voi,2020-09-11,182,167,56.55,M
Voi,2020-09-11,157,145,36.01,M
Voi,2020-09-11,165,150,42.82,M
Voi,2020-09-11,160,147,34,M
Voi,2020-09-11,168,154,41.89,M
Voi,2020-09-11,185,170,62.16,M
Voi,2020-09-11,197,180,69.85,M
Voi,2020-09-11,157,146,33.32,M
Voi,2020-09-11,171,155,44.96,M
Voi,2020-09-11,165,150,43.43,M
Voi,2020-09-11,169,154,43.63,M
Voi,2020-09-11,167,154,43.63,M
Voi,2020-09-11,171,155,47.21,M
Voi,2020-09-11,160,146,38.6,M
Voi,2020-09-11,176,160,49.32,M
Voi,2020-09-11,179,163,50.32,M
Voi,2020-09-11,171,155,43.81,M
Voi,2020-09-11,189,173,67.39,M
Voi,2020-09-11,158,146,36.44,M
Voi,2020-09-11,166,153,44.92,M
Voi,2020-09-11,164,147,41.18,M
Voi,2020-09-11,170,154,42,M
Voi,2020-09-11,174,159,48.4,M
Voi,2020-09-11,166,151,39.31,M
Voi,2020-09-11,168,152,45.75,M
Voi,2020-09-11,158,145,32.17,M
Voi,2020-09-11,175,160,47.7,M
Voi,2020-09-11,185,168,61.15,M
Voi,2020-09-11,159,145,36.25,M
Voi,2020-09-11,175,160,48.13,M
Voi,2020-09-11,155,140,35.27,M
Voi,2020-09-11,170,156,45.6,M
Voi,2020-09-11,165,150,43.54,M
Voi,2020-09-11,170,155,44.54,M
Voi,2020-09-11,174,158,46.47,M
Voi,2020-09-11,149,137,28.96,M
Voi,2020-09-11,184,169,59.29,M
Voi,2020-09-11,177,163,51.61,M
Voi,2020-09-11,165,151,43.2,M
Voi,2020-09-11,174,159,50.74,M
Voi,2020-09-11,155,140,30.02,M
Voi,2020-09-11,174,158,50.02,M
Voi,2020-09-11,171,155,44.69,M
Voi,2020-09-11,170,155,41.16,M
Voi,2020-09-11,187,173,62.29,M
Voi,2020-09-11,175,160,47.4,M
Voi,2020-09-11,169,155,44.76,M
Voi,2020-09-11,165,150,40.71,M
Voi,2020-09-11,165,150,40.7,M
Voi,2020-09-11,160,146,37.58,M
Voi,2020-09-11,164,150,40.62,M
Voi,2020-09-11,180,165,51.85,M
Voi,2020-09-11,177,161,49.29,M
Voi,2020-09-11,166,153,45.92,M
Voi,2020-09-11,170,155,49.52,M
